season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612765,DET,Detroit Pistons,21801223,2019-04-10,DET @ NYK,W,48.0,41,85,0.482,14,33,0.424,19,20,0.95,11,45,56,25,14.0,5,2,5,23,17,115,26.0,1,1,1,1,135,1130,1733,822,462,972,487,903,1526,61,868,75,119,1018,1135,1855,2069,1133,1639,1928,881,97,1,2018,2019,False,NYK,DET,APR
2018-19,1610612765,DET,Detroit Pistons,21801210,2019-04-09,DET vs. MEM,W,48.0,35,88,0.398,10,34,0.294,20,28,0.714,14,26,40,16,9.0,13,4,6,21,24,100,7.0,1,1,1,1,135,2135,1301,2180,1372,839,1862,752,571,1707,356,2331,1847,2339,176,76,1329,1545,1167,486,1961,751,1,2018,2019,True,DET,MEM,APR
2018-19,1610612765,DET,Detroit Pistons,21801198,2019-04-07,DET vs. CHA,L,48.0,34,92,0.37,10,41,0.244,13,15,0.867,18,37,55,20,9.0,3,7,3,18,13,91,-13.0,1,1231,1231,1231,135,2234,755,2366,1372,237,2227,1821,2083,379,57,752,155,1924,176,2301,371,393,534,2382,2310,2008,1,2018,2019,True,DET,CHA,APR
2018-19,1610612765,DET,Detroit Pistons,21801186,2019-04-05,DET @ OKC,L,48.0,35,81,0.432,15,41,0.366,25,31,0.806,4,28,32,20,14.0,10,8,4,23,24,110,-13.0,1,1231,1231,1231,135,2135,2127,1722,336,237,1069,261,330,898,2360,2150,2400,1924,1135,409,223,731,1639,486,1300,2008,1,2018,2019,False,OKC,DET,APR
2018-19,1610612765,DET,Detroit Pistons,21801165,2019-04-03,DET vs. IND,L,48.0,31,80,0.388,11,41,0.268,16,24,0.667,11,35,46,21,20.0,6,5,4,25,18,89,-19.0,1,1231,1231,1231,135,2380,2193,2269,1110,237,2087,1367,975,2021,868,1101,1019,1752,2247,1543,917,731,1976,1725,2354,2211,1,2018,2019,True,DET,IND,APR
2018-19,1610612765,DET,Detroit Pistons,21801152,2019-04-01,DET @ IND,L,48.0,38,88,0.432,12,33,0.364,14,19,0.737,16,25,41,21,15.0,7,5,8,24,20,102,-9.0,1,1231,1231,1231,135,1678,1301,1729,864,972,1076,1662,1661,1534,159,2370,1720,1752,1390,1203,917,2091,1822,1295,1857,1788,1,2018,2019,False,IND,DET,APR
2018-19,1610612765,DET,Detroit Pistons,21801139,2019-03-30,DET vs. POR,W,48.0,37,86,0.43,5,25,0.2,20,26,0.769,7,38,45,20,10.0,8,6,5,21,19,99,9.0,1,1,1,1,135,1858,1579,1759,2367,1990,2361,752,760,1232,1881,610,1165,1924,290,870,603,1133,1167,1522,2012,597,1,2018,2019,True,DET,POR,MAR
2018-19,1610612765,DET,Detroit Pistons,21801122,2019-03-28,DET vs. ORL,W,48.0,46,86,0.535,17,35,0.486,6,12,0.5,10,33,43,25,12.0,8,9,4,18,14,115,17.0,1,1,1,1,135,360,1579,228,166,728,166,2408,2287,2435,1108,1450,1431,1018,636,870,112,731,534,2311,881,274,1,2018,2019,True,DET,ORL,MAR
2018-19,1610612765,DET,Detroit Pistons,21801115,2019-03-26,DET @ DEN,L,48.0,36,102,0.353,11,42,0.262,9,13,0.692,17,39,56,19,6.0,5,2,2,21,19,92,-3.0,1,1231,1231,1231,135,2005,97,2421,1110,189,2116,2271,2234,1909,92,482,119,2083,18,1855,2069,146,1167,1522,2283,1359,1,2018,2019,False,DEN,DET,MAR
2018-19,1610612765,DET,Detroit Pistons,21801101,2019-03-24,DET @ GSW,L,48.0,39,84,0.464,12,31,0.387,24,25,0.96,10,19,29,25,8.0,6,0,5,13,23,114,-7.0,1,1231,1231,1231,135,1496,1858,1151,864,1256,836,331,868,42,1108,2456,2445,1018,96,1543,2420,1133,40,640,959,1631,1,2018,2019,False,GSW,DET,MAR
2018-19,1610612765,DET,Detroit Pistons,21801093,2019-03-23,DET @ POR,L,48.0,42,84,0.5,14,34,0.412,14,14,1.0,6,23,29,24,8.0,9,3,4,21,14,112,-5.0,1,1231,1231,1231,135,929,1858,535,462,839,593,1662,2157,1,2090,2425,2445,1208,96,615,1731,731,1167,2311,1123,1485,1,2018,2019,False,POR,DET,MAR
2018-19,1610612765,DET,Detroit Pistons,21801077,2019-03-21,DET @ PHX,W,48.0,38,90,0.422,17,42,0.405,25,34,0.735,19,27,46,23,15.0,11,6,4,26,27,118,20.0,1,1,1,1,135,1678,1047,1884,166,189,668,261,167,1565,38,2244,1019,1394,1390,246,603,731,2099,171,669,197,1,2018,2019,False,PHX,DET,MAR
2018-19,1610612765,DET,Detroit Pistons,21801050,2019-03-18,DET @ CLE,L,48.0,42,94,0.447,18,44,0.409,17,21,0.81,19,28,47,24,12.0,6,4,3,21,16,119,-7.0,1,1231,1231,1231,135,929,515,1478,106,123,616,1201,1374,857,38,2150,893,1208,636,1543,1329,393,1167,2086,617,1631,1,2018,2019,False,CLE,DET,MAR
2018-19,1610612765,DET,Detroit Pistons,21801044,2019-03-17,DET vs. TOR,W,48.0,39,83,0.47,8,27,0.296,24,27,0.889,11,33,44,23,10.0,8,3,2,18,22,110,3.0,1,1,1,1,135,1496,1955,1039,1907,1753,1839,331,661,257,868,1450,1283,1394,290,870,1731,146,534,823,1300,1039,2,2018,2019,True,DET,TOR,MAR
2018-19,1610612765,DET,Detroit Pistons,21801026,2019-03-15,DET vs. LAL,W,48.0,37,86,0.43,17,39,0.436,20,32,0.625,16,34,50,26,15.0,5,4,4,19,26,111,14.0,1,1,1,1,135,1858,1579,1759,166,368,411,752,268,2236,159,1276,521,858,1390,1855,1329,731,737,254,1214,382,1,2018,2019,True,DET,LAL,MAR
2018-19,1610612765,DET,Detroit Pistons,21801014,2019-03-13,DET @ MIA,L,48.0,27,77,0.351,8,37,0.216,12,18,0.667,10,27,37,20,18.0,7,7,5,23,18,74,-34.0,1,1231,1231,1231,135,2452,2334,2426,1907,534,2336,1967,1774,2021,1108,2244,2159,1924,2005,1203,371,1133,1639,1725,2459,2430,1,2018,2019,False,MIA,DET,MAR
2018-19,1610612765,DET,Detroit Pistons,21801003,2019-03-11,DET @ BKN,L,48.0,27,97,0.278,8,34,0.235,13,16,0.813,17,32,49,16,13.0,7,3,4,22,18,75,-28.0,1,1231,1231,1231,135,2452,293,2460,1907,839,2264,1821,1994,820,92,1616,628,2339,890,1203,1731,731,1418,1725,2457,2383,1,2018,2019,False,BKN,DET,MAR
2018-19,1610612765,DET,Detroit Pistons,21800992,2019-03-10,DET vs. CHI,W,48.0,49,91,0.538,19,35,0.543,14,22,0.636,10,34,44,34,8.0,5,1,5,24,18,131,23.0,1,1,1,1,135,142,896,198,62,728,41,1662,1235,2194,1108,1276,1283,84,96,1855,2316,1133,1822,1725,132,139,1,2018,2019,True,DET,CHI,MAR
2018-19,1610612765,DET,Detroit Pistons,21800980,2019-03-08,DET @ CHI,W,48.0,45,83,0.542,9,27,0.333,13,21,0.619,7,34,41,23,17.0,5,9,4,19,18,112,8.0,1,1,1,1,135,478,1955,174,1643,1753,1396,1821,1374,2262,1881,1276,1720,1394,1809,1855,112,731,737,1725,1123,674,1,2018,2019,False,CHI,DET,MAR
2018-19,1610612765,DET,Detroit Pistons,21800966,2019-03-06,DET vs. MIN,W,48.0,50,93,0.538,14,33,0.424,17,22,0.773,11,31,42,29,5.0,5,3,5,19,22,131,17.0,1,1,1,1,135,89,626,205,462,972,487,1201,1235,1199,868,1769,1591,410,9,1855,1731,1133,737,823,132,274,1,2018,2019,True,DET,MIN,MAR
2018-19,1610612765,DET,Detroit Pistons,21800949,2019-03-03,DET vs. TOR,W,53.0,40,86,0.465,12,33,0.364,20,29,0.69,8,38,46,25,18.0,10,3,3,24,28,112,5.0,1,1,1,1,21,1319,1579,1132,864,972,1076,752,465,1928,1623,610,1019,1018,2005,409,1731,393,1822,115,1123,896,1,2018,2019,True,DET,TOR,MAR
2018-19,1610612765,DET,Detroit Pistons,21800935,2019-03-02,DET @ CLE,W,48.0,47,87,0.54,20,37,0.541,15,17,0.882,9,42,51,27,12.0,5,8,1,24,19,129,36.0,1,1,1,1,135,279,1438,188,40,534,47,1513,1894,298,1362,201,426,696,636,1855,223,42,1822,1522,178,20,1,2018,2019,False,CLE,DET,MAR
2018-19,1610612765,DET,Detroit Pistons,21800917,2019-02-27,DET @ SAS,L,48.0,36,100,0.36,15,38,0.395,6,7,0.857,8,33,41,19,6.0,6,3,7,14,11,93,-12.0,1,1231,1231,1231,135,2005,153,2400,336,448,751,2408,2440,451,1623,1450,1720,2083,18,1543,1731,1859,80,2439,2260,1969,1,2018,2019,False,SAS,DET,FEB
2018-19,1610612765,DET,Detroit Pistons,21800899,2019-02-25,DET vs. IND,W,48.0,39,88,0.443,18,41,0.439,17,26,0.654,15,32,47,28,12.0,8,4,8,20,23,113,4.0,1,1,1,1,135,1496,1301,1532,106,237,385,1201,760,2115,239,1616,893,535,636,870,1329,2091,940,640,1031,977,1,2018,2019,True,DET,IND,FEB
2018-19,1610612765,DET,Detroit Pistons,21800888,2019-02-23,DET @ MIA,W,48.0,42,80,0.525,14,33,0.424,21,26,0.808,7,34,41,21,14.0,6,5,6,24,22,119,23.0,1,1,1,1,135,929,2193,305,462,972,487,624,760,883,1881,1276,1720,1752,1135,1543,917,1545,1822,823,617,139,1,2018,2019,False,MIA,DET,FEB
2018-19,1610612765,DET,Detroit Pistons,21800877,2019-02-22,DET @ ATL,W,48.0,46,95,0.484,15,40,0.375,18,28,0.643,10,34,44,20,8.0,11,4,4,21,24,125,3.0,1,1,1,1,135,360,432,767,336,297,956,1059,571,2171,1108,1276,1283,1924,96,246,1329,731,1167,486,315,1039,1,2018,2019,False,ATL,DET,FEB
2018-19,1610612765,DET,Detroit Pistons,21800855,2019-02-13,DET @ BOS,L,48.0,36,84,0.429,13,40,0.325,25,34,0.735,10,31,41,19,11.0,7,1,2,18,22,110,-8.0,1,1231,1231,1231,135,2005,1858,1787,646,297,1519,261,167,1565,1108,1769,1720,2083,444,1203,2316,146,534,823,1300,1711,1,2018,2019,False,BOS,DET,FEB
2018-19,1610612765,DET,Detroit Pistons,21800840,2019-02-11,DET vs. WAS,W,48.0,44,85,0.518,15,36,0.417,18,21,0.857,10,38,48,25,16.0,6,2,5,21,21,121,9.0,1,1,1,1,135,610,1733,364,336,626,545,1059,1374,451,1108,610,771,1018,1614,1543,2069,1133,1167,1044,495,597,1,2018,2019,True,DET,WAS,FEB
2018-19,1610612765,DET,Detroit Pistons,21800817,2019-02-08,DET vs. NYK,W,48.0,42,86,0.488,13,30,0.433,23,29,0.793,11,35,46,24,13.0,3,6,5,27,23,120,17.0,1,1,1,1,135,929,1579,717,646,1381,427,421,465,1005,868,1101,1019,1208,890,2301,603,1133,2208,640,554,274,1,2018,2019,True,DET,NYK,FEB
2018-19,1610612765,DET,Detroit Pistons,21800799,2019-02-05,DET @ NYK,W,48.0,37,79,0.468,12,34,0.353,19,24,0.792,6,35,41,22,11.0,4,7,4,21,23,105,13.0,1,1,1,1,135,1858,2245,1067,864,839,1212,903,975,1022,2090,1101,1720,1558,444,2133,371,731,1167,640,1659,418,1,2018,2019,False,NYK,DET,FEB
2018-19,1610612765,DET,Detroit Pistons,21800790,2019-02-04,DET vs. DEN,W,48.0,48,88,0.545,16,37,0.432,17,20,0.85,16,37,53,32,20.0,8,8,3,20,19,129,26.0,1,1,1,1,135,201,1301,149,225,534,436,1201,1526,521,159,752,267,175,2247,870,223,393,940,1522,178,97,1,2018,2019,True,DET,DEN,FEB
2018-19,1610612765,DET,Detroit Pistons,21800775,2019-02-02,DET vs. LAC,L,48.0,35,83,0.422,17,42,0.405,14,20,0.7,7,31,38,21,14.0,6,4,4,27,24,101,-10.0,1,1231,1231,1231,135,2135,1955,1896,166,189,668,1662,1526,1842,1881,1769,2076,1752,1135,1543,1329,731,2208,486,1908,1865,1,2018,2019,True,DET,LAC,FEB
2018-19,1610612765,DET,Detroit Pistons,21800764,2019-01-31,DET vs. DAL,W,48.0,33,86,0.384,9,33,0.273,18,23,0.783,15,37,52,21,11.0,5,5,5,24,21,93,4.0,1,1,1,1,135,2292,1579,2295,1643,972,2038,1059,1111,1117,239,752,340,1752,444,1855,917,1133,1822,1044,2260,977,1,2018,2019,True,DET,DAL,JAN
2018-19,1610612765,DET,Detroit Pistons,21800750,2019-01-29,DET vs. MIL,L,48.0,42,89,0.472,12,37,0.324,9,12,0.75,10,29,39,29,12.0,8,3,6,14,15,105,-10.0,1,1231,1231,1231,135,929,1163,993,864,534,1532,2271,2287,1379,1108,2035,1966,410,636,870,1731,1545,80,2218,1659,1865,1,2018,2019,True,DET,MIL,JAN
2018-19,1610612765,DET,Detroit Pistons,21800726,2019-01-25,DET @ DAL,L,48.0,35,85,0.412,12,38,0.316,19,25,0.76,13,33,46,22,13.0,6,0,6,26,25,101,-5.0,1,1231,1231,1231,135,2135,1733,2036,864,448,1651,903,868,1332,499,1450,1019,1558,890,1543,2420,1545,2099,363,1908,1485,1,2018,2019,False,DAL,DET,JAN
2018-19,1610612765,DET,Detroit Pistons,21800714,2019-01-23,DET @ NOP,W,48.0,36,89,0.404,13,39,0.333,13,19,0.684,9,40,49,24,9.0,5,3,9,15,18,98,4.0,1,1,1,1,135,2005,1163,2108,646,368,1396,1821,1661,1968,1362,366,628,1208,176,1855,1731,2239,151,1725,2065,977,1,2018,2019,False,NOP,DET,JAN
2018-19,1610612765,DET,Detroit Pistons,21800693,2019-01-21,DET @ WAS,L,48.0,31,77,0.403,11,34,0.324,14,18,0.778,2,38,40,22,18.0,5,3,6,21,18,87,-14.0,1,1231,1231,1231,135,2380,2334,2122,1110,839,1541,1662,1774,1148,2452,610,1847,1558,2005,1855,1731,1545,1167,1725,2398,2044,1,2018,2019,False,WAS,DET,JAN
2018-19,1610612765,DET,Detroit Pistons,21800680,2019-01-19,DET vs. SAC,L,48.0,36,82,0.439,10,29,0.345,19,25,0.76,13,33,46,21,17.0,6,2,5,23,20,101,-2.0,1,1231,1231,1231,135,2005,2042,1617,1372,1510,1311,903,868,1332,499,1450,1019,1752,1809,1543,2069,1133,1639,1295,1908,1286,1,2018,2019,True,DET,SAC,JAN
2018-19,1610612765,DET,Detroit Pistons,21800672,2019-01-18,DET vs. MIA,W,48.0,35,82,0.427,13,33,0.394,15,18,0.833,8,34,42,23,12.0,7,2,6,20,20,98,5.0,1,1,1,1,135,2135,2042,1829,646,972,762,1513,1774,633,1623,1276,1591,1394,636,1203,2069,1545,940,1295,2065,896,1,2018,2019,True,DET,MIA,JAN
2018-19,1610612765,DET,Detroit Pistons,21800657,2019-01-16,DET vs. ORL,W,53.0,44,92,0.478,12,30,0.4,20,25,0.8,14,33,47,26,13.0,4,4,3,16,21,120,5.0,1,1,1,1,21,610,755,876,864,1381,673,752,868,916,356,1450,893,858,890,2133,1329,393,244,1044,554,896,1,2018,2019,True,DET,ORL,JAN
