season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2020-21,1610612756,PHX,Phoenix Suns,42000406,2021-07-20,PHX @ MIL,L,48.0,0.709,0.291,0.653,0.204,0.184,0.112,0.163,0.163,0.449,0.313,0.688,0.667,0.333,0.368,0.632,0,0,0,0,7,13,158,12,15,163,63,82,41,51,152,19,118,39,167,4,1,2020,2021,False,MIL,PHX
2020-21,1610612749,MIL,Milwaukee Bucks,42000406,2021-07-20,MIL vs. PHX,W,48.0,0.671,0.329,0.59,0.114,0.171,0.105,0.238,0.095,0.476,0.548,0.452,0.5,0.5,0.541,0.459,0,0,0,0,7,34,137,29,64,165,75,15,128,34,32,138,160,6,95,75,1,2020,2021,True,MIL,PHX
2020-21,1610612756,PHX,Phoenix Suns,42000405,2021-07-17,PHX vs. MIL,L,48.0,0.782,0.218,0.588,0.151,0.328,0.101,0.084,0.143,0.437,0.4,0.6,0.692,0.308,0.479,0.521,0,0,0,0,7,2,169,31,30,91,82,159,64,61,118,52,117,54,129,42,1,2020,2021,True,PHX,MIL
2020-21,1610612749,MIL,Milwaukee Bucks,42000405,2021-07-17,MIL @ PHX,W,48.0,0.678,0.322,0.585,0.211,0.341,0.171,0.073,0.13,0.374,0.389,0.611,0.857,0.143,0.52,0.48,0,0,0,0,7,28,143,33,11,80,10,162,81,104,121,50,44,120,110,61,1,2020,2021,False,PHX,MIL
2020-21,1610612749,MIL,Milwaukee Bucks,42000404,2021-07-14,MIL vs. PHX,W,48.0,0.701,0.299,0.587,0.147,0.193,0.138,0.22,0.22,0.44,0.5,0.5,0.857,0.143,0.564,0.436,0,0,0,0,7,17,154,32,33,156,35,23,9,57,58,108,44,120,83,87,1,2020,2021,True,MIL,PHX
2020-21,1610612756,PHX,Phoenix Suns,42000404,2021-07-14,PHX @ MIL,L,48.0,0.705,0.295,0.641,0.252,0.204,0.0,0.155,0.049,0.388,0.333,0.667,1.0,0.0,0.45,0.55,0,0,0,0,7,14,157,16,2,152,167,90,159,90,140,24,1,155,139,31,1,2020,2021,False,MIL,PHX
2020-21,1610612749,MIL,Milwaukee Bucks,42000403,2021-07-11,MIL vs. PHX,W,48.0,0.6,0.4,0.483,0.033,0.35,0.133,0.167,0.142,0.45,0.586,0.414,0.786,0.214,0.651,0.349,0,0,0,0,7,91,77,106,153,74,37,76,66,48,12,158,79,91,19,151,1,2020,2021,True,MIL,PHX
2020-21,1610612756,PHX,Phoenix Suns,42000403,2021-07-11,PHX @ MIL,L,48.0,0.627,0.373,0.62,0.22,0.27,0.06,0.11,0.1,0.4,0.452,0.548,0.778,0.222,0.525,0.475,0,0,0,0,7,69,101,22,6,129,136,136,119,79,96,73,81,86,104,65,1,2020,2021,False,MIL,PHX
2020-21,1610612749,MIL,Milwaukee Bucks,42000402,2021-07-08,MIL @ PHX,L,48.0,0.667,0.333,0.611,0.111,0.25,0.157,0.139,0.148,0.5,0.394,0.606,0.889,0.111,0.5,0.5,0,0,0,0,7,37,132,23,68,134,23,110,57,19,120,51,30,138,116,50,1,2020,2021,False,PHX,MIL
2020-21,1610612756,PHX,Phoenix Suns,42000402,2021-07-08,PHX vs. MIL,W,48.0,0.545,0.455,0.39,0.153,0.508,0.059,0.102,0.127,0.237,0.435,0.565,0.8,0.2,0.605,0.395,0,0,0,0,7,134,37,144,28,8,138,144,85,167,105,66,71,94,44,122,1,2020,2021,True,PHX,MIL
2020-21,1610612749,MIL,Milwaukee Bucks,42000401,2021-07-06,MIL @ PHX,L,48.0,0.591,0.409,0.457,0.057,0.457,0.162,0.086,0.095,0.4,0.375,0.625,0.75,0.25,0.525,0.475,0,0,0,0,7,102,69,116,140,19,18,157,128,79,126,43,92,69,104,65,1,2020,2021,False,PHX,MIL
2020-21,1610612756,PHX,Phoenix Suns,42000401,2021-07-06,PHX vs. MIL,W,48.0,0.614,0.386,0.508,0.136,0.28,0.169,0.212,0.136,0.373,0.333,0.667,0.727,0.273,0.439,0.561,0,0,0,0,7,80,91,89,43,123,11,27,70,106,140,24,107,63,144,26,1,2020,2021,True,PHX,MIL
2020-21,1610612749,MIL,Milwaukee Bucks,42000306,2021-07-03,MIL @ ATL,W,48.0,0.494,0.506,0.407,0.068,0.432,0.11,0.161,0.212,0.339,0.458,0.542,0.765,0.235,0.585,0.415,0,0,0,0,7,155,16,139,129,29,65,86,11,123,92,79,88,80,65,104,1,2020,2021,False,ATL,MIL
2020-21,1610612737,ATL,Atlanta Hawks,42000306,2021-07-03,ATL vs. MIL,L,48.0,0.652,0.348,0.486,0.112,0.336,0.093,0.178,0.178,0.374,0.538,0.462,0.667,0.333,0.579,0.421,0,0,0,0,7,48,123,104,66,84,92,64,28,105,36,132,118,39,71,98,1,2020,2021,True,ATL,MIL
2020-21,1610612737,ATL,Atlanta Hawks,42000305,2021-07-01,ATL @ MIL,L,48.0,0.578,0.422,0.464,0.143,0.402,0.063,0.134,0.089,0.321,0.5,0.5,0.733,0.267,0.585,0.415,0,0,0,0,7,110,61,113,36,46,132,112,135,132,58,108,104,65,65,104,1,2020,2021,False,MIL,ATL
2020-21,1610612749,MIL,Milwaukee Bucks,42000305,2021-07-01,MIL vs. ATL,W,48.0,0.695,0.305,0.634,0.098,0.22,0.106,0.146,0.114,0.537,0.564,0.436,0.667,0.333,0.583,0.417,0,0,0,0,7,18,153,17,91,146,74,101,102,11,25,146,118,39,68,103,1,2020,2021,True,MIL,ATL
